name of media group,description of media group,headquarters of the media group,name of the radio station,description of the radio station,frequency of the radio station,programme,description,programme_lssl,schedule,podcast,FirstName,LastName,Birthdate,Gender,Role,Specialization,Username_lssl
NavarraMedia,Navarran Narratives Broadcasting,Pamplona,Navarra Waves,Navarran music and local tales,96.5 FM,Navarra Waves - Soulful Sessions,Immerse yourself in the soulful sounds of various genres.,navarrawaves-soulfulsessions,20-23,0,Megan,Cruz,1970-12-14,Male,Reporter,Motorsports Journalist,denisepope
NavarraMedia,Navarran Narratives Broadcasting,Pamplona,Navarra Waves,Navarran music and local tales,96.5 FM,Navarra Waves - Soulful Sessions,Immerse yourself in the soulful sounds of various genres.,navarrawaves-soulfulsessions,20-23,0,Jacqueline,Anderson,2002-07-09,Male,Host,Boxing Reporter,erika28
NavarraMedia,Navarran Narratives Broadcasting,Pamplona,Navarra Waves,Navarran music and local tales,96.5 FM,Navarra Waves - Soulful Sessions,Immerse yourself in the soulful sounds of various genres.,navarrawaves-soulfulsessions,20-23,0,Vincent,Smith,1979-07-18,Male,Producer,Wrestling Commentator,wilsonkatherine
NavarraMedia,Navarran Narratives Broadcasting,Pamplona,Navarra Waves,Navarran music and local tales,96.5 FM,Navarra Waves - Classic Countdown,Count down the classics with this nostalgic program.,navarrawaves-classiccountdown,14-20,1,Jacqueline,Young,1989-07-13,Female,Producer,Water Sports Reporter,hermancathy
NavarraMedia,Navarran Narratives Broadcasting,Pamplona,Navarra Waves,Navarran music and local tales,96.5 FM,Navarra Waves - Classic Countdown,Count down the classics with this nostalgic program.,navarrawaves-classiccountdown,14-20,1,Jason,Smith,1992-03-26,Female,Producer,Esports Commentator,tranerik
NavarraMedia,Navarran Narratives Broadcasting,Pamplona,Navarra Waves,Navarran music and local tales,96.5 FM,Navarra Waves - Smooth Sounds,Experience the smoothest sounds from various musical genres.,navarrawaves-smoothsounds,10-22,1,Ashley,Joseph,1969-08-22,Male,Producer,College Sports Analyst,katiespencer
NavarraMedia,Navarran Narratives Broadcasting,Pamplona,Navarra Waves,Navarran music and local tales,96.5 FM,Navarra Waves - Smooth Sounds,Experience the smoothest sounds from various musical genres.,navarrawaves-smoothsounds,10-22,1,Timothy,Brown,1950-04-14,Male,Producer,Boxing Reporter,john11
NavarraMedia,Navarran Narratives Broadcasting,Pamplona,Navarra Waves,Navarran music and local tales,96.5 FM,Navarra Waves - Smooth Sounds,Experience the smoothest sounds from various musical genres.,navarrawaves-smoothsounds,10-22,1,Jay,James,1943-07-14,Female,Journalist,Olympics Correspondent,lori63
NavarraMedia,Navarran Narratives Broadcasting,Pamplona,Navarra Waves,Navarran music and local tales,96.5 FM,Navarra Waves - Smooth Sounds,Experience the smoothest sounds from various musical genres.,navarrawaves-smoothsounds,10-22,1,Michael,Jacobs,1992-09-01,Male,Host,Athletics Commentator,david22
NavarraMedia,Navarran Narratives Broadcasting,Pamplona,Navarra Waves,Navarran music and local tales,96.5 FM,Navarra Waves - Smooth Sounds,Experience the smoothest sounds from various musical genres.,navarrawaves-smoothsounds,10-22,1,Richard,Maddox,2002-09-30,Female,Host,Youth Sports Correspondent,sierrakey
NavarraMedia,Navarran Narratives Broadcasting,Pamplona,Navarra Waves,Navarran music and local tales,96.5 FM,Navarra Waves - Smooth Sounds,Experience the smoothest sounds from various musical genres.,navarrawaves-smoothsounds,10-22,1,Kevin,Boyd,1999-05-16,Male,Analyst,Golf Writer,vargaslisa
NavarraMedia,Navarran Narratives Broadcasting,Pamplona,Navarra Waves,Navarran music and local tales,96.5 FM,Navarra Waves - Smooth Sounds,Experience the smoothest sounds from various musical genres.,navarrawaves-smoothsounds,10-22,1,Kathy,Flowers,1982-02-17,Female,Journalist,Rugby Correspondent,aaronsoto
NavarraMedia,Navarran Narratives Broadcasting,Pamplona,Navarra Waves,Navarran music and local tales,96.5 FM,Navarra Waves - Smooth Sounds,Experience the smoothest sounds from various musical genres.,navarrawaves-smoothsounds,10-22,1,Tammy,Romero,1965-03-18,Male,Commentator,Basketball Correspondent,curtisrhodes
NavarraMedia,Navarran Narratives Broadcasting,Pamplona,Navarra Waves,Navarran music and local tales,96.5 FM,Navarra Waves - Smooth Sounds,Experience the smoothest sounds from various musical genres.,navarrawaves-smoothsounds,10-22,1,Donald,Lopez,1978-04-07,Male,Producer,Rugby Correspondent,jacksonjoshua
NavarraMedia,Navarran Narratives Broadcasting,Pamplona,Navarra Waves,Navarran music and local tales,96.5 FM,Navarra Waves - Smooth Sounds,Experience the smoothest sounds from various musical genres.,navarrawaves-smoothsounds,10-22,1,Joy,Jackson,1959-08-01,Male,Analyst,Tennis Commentator,lindseydennis
NavarraMedia,Navarran Narratives Broadcasting,Pamplona,Navarra Waves,Navarran music and local tales,96.5 FM,Navarra Waves - Smooth Sounds,Experience the smoothest sounds from various musical genres.,navarrawaves-smoothsounds,10-22,1,Caitlyn,Jacobs,1971-11-24,Female,Producer,Outdoor Adventure Journalist,qpeterson
NavarraMedia,Navarran Narratives Broadcasting,Pamplona,Navarra Waves,Navarran music and local tales,96.5 FM,Navarra Waves - Smooth Sounds,Experience the smoothest sounds from various musical genres.,navarrawaves-smoothsounds,10-22,1,Matthew,Love,1952-10-24,Female,Reporter,Sports Medicine Correspondent,jrocha
NavarraMedia,Navarran Narratives Broadcasting,Pamplona,Navarra Waves,Navarran music and local tales,96.5 FM,Navarra Waves - Sunrise Symphony,Greet the day with a symphony of melodies at sunrise.,navarrawaves-sunrisesymphony,08-11,0,Shelley,Klein,1974-03-26,Male,Host,Rugby Correspondent,thomas92
NavarraMedia,Navarran Narratives Broadcasting,Pamplona,Navarra Waves,Navarran music and local tales,96.5 FM,Navarra Waves - Sunrise Symphony,Greet the day with a symphony of melodies at sunrise.,navarrawaves-sunrisesymphony,08-11,0,Dwayne,Taylor,1950-06-14,Female,Reporter,Sports Science Writer,tdurham
NavarraMedia,Navarran Narratives Broadcasting,Pamplona,Navarra Waves,Navarran music and local tales,96.5 FM,Navarra Waves - Sunrise Symphony,Greet the day with a symphony of melodies at sunrise.,navarrawaves-sunrisesymphony,08-11,0,Daniel,Daniel,1996-01-30,Female,Analyst,Hockey Reporter,nathan35
NavarraMedia,Navarran Narratives Broadcasting,Pamplona,Navarra Waves,Navarran music and local tales,96.5 FM,Navarra Waves - Sunrise Symphony,Greet the day with a symphony of melodies at sunrise.,navarrawaves-sunrisesymphony,08-11,0,Joseph,Sanchez,1969-06-20,Male,Commentator,Cricket Analyst,cynthiawaters
NavarraMedia,Navarran Narratives Broadcasting,Pamplona,Navarra Waves,Navarran music and local tales,96.5 FM,Navarra Waves - Sunrise Symphony,Greet the day with a symphony of melodies at sunrise.,navarrawaves-sunrisesymphony,08-11,0,Brittany,Cooper,1968-02-02,Male,Host,Cycling Journalist,suzannejohnson
NavarraMedia,Navarran Narratives Broadcasting,Pamplona,Navarra Waves,Navarran music and local tales,96.5 FM,Navarra Waves - Sunrise Symphony,Greet the day with a symphony of melodies at sunrise.,navarrawaves-sunrisesymphony,08-11,0,Kendra,Simpson,1939-01-27,Female,Commentator,Water Sports Reporter,bdavis
NavarraMedia,Navarran Narratives Broadcasting,Pamplona,Navarra Waves,Navarran music and local tales,96.5 FM,Navarra Waves - Sunrise Symphony,Greet the day with a symphony of melodies at sunrise.,navarrawaves-sunrisesymphony,08-11,0,Michael,Gonzales,1986-01-08,Female,Reporter,Sports Medicine Correspondent,nicholashawkins
NavarraMedia,Navarran Narratives Broadcasting,Pamplona,Navarra Waves,Navarran music and local tales,96.5 FM,Navarra Waves - Sunrise Symphony,Greet the day with a symphony of melodies at sunrise.,navarrawaves-sunrisesymphony,08-11,0,Lauren,Vaughan,2003-05-19,Male,Host,Water Sports Reporter,michael10
NavarraMedia,Navarran Narratives Broadcasting,Pamplona,Navarra Waves,Navarran music and local tales,96.5 FM,Navarra Waves - Happy Hour Hits,Enjoy a selection of hits during this happy hour special.,navarrawaves-happyhourhits,08-11,1,Robert,Ford,1958-09-25,Male,Journalist,Hockey Reporter,bonillazachary
NavarraMedia,Navarran Narratives Broadcasting,Pamplona,Navarra Waves,Navarran music and local tales,96.5 FM,Navarra Waves - Happy Hour Hits,Enjoy a selection of hits during this happy hour special.,navarrawaves-happyhourhits,08-11,1,Jennifer,Torres,1959-02-14,Male,Analyst,Athletics Commentator,lowestephen
NavarraMedia,Navarran Narratives Broadcasting,Pamplona,Navarra Waves,Navarran music and local tales,96.5 FM,Navarra Waves - Happy Hour Hits,Enjoy a selection of hits during this happy hour special.,navarrawaves-happyhourhits,08-11,1,Kimberly,Gaines,1991-07-28,Female,Journalist,Sports Science Writer,jacobfreeman
NavarraMedia,Navarran Narratives Broadcasting,Pamplona,Navarra Waves,Navarran music and local tales,96.5 FM,Navarra Waves - Happy Hour Hits,Enjoy a selection of hits during this happy hour special.,navarrawaves-happyhourhits,08-11,1,Stephen,Mcknight,1939-10-26,Female,Analyst,Water Sports Reporter,dvaughn
NavarraMedia,Navarran Narratives Broadcasting,Pamplona,Navarra Waves,Navarran music and local tales,96.5 FM,Navarra Waves - Happy Hour Hits,Enjoy a selection of hits during this happy hour special.,navarrawaves-happyhourhits,08-11,1,Samantha,Crosby,2005-09-24,Male,Reporter,Equestrian Journalist,shelby89
NavarraMedia,Navarran Narratives Broadcasting,Pamplona,Navarra Waves,Navarran music and local tales,96.5 FM,Navarra Waves - Happy Hour Hits,Enjoy a selection of hits during this happy hour special.,navarrawaves-happyhourhits,08-11,1,Todd,Harper,1993-04-23,Female,Commentator,Baseball Analyst,bradleywilliams
NavarraMedia,Navarran Narratives Broadcasting,Pamplona,Navarra Waves,Navarran music and local tales,96.5 FM,Navarra Waves - Happy Hour Hits,Enjoy a selection of hits during this happy hour special.,navarrawaves-happyhourhits,08-11,1,Karen,Stokes,1956-11-29,Male,Host,Mixed Martial Arts (MMA) Reporter,hrichardson
NavarraMedia,Navarran Narratives Broadcasting,Pamplona,Navarra Waves,Navarran music and local tales,96.5 FM,Navarra Waves - Happy Hour Hits,Enjoy a selection of hits during this happy hour special.,navarrawaves-happyhourhits,08-11,1,Jesus,Barton,1993-07-09,Male,Producer,Soccer Journalist,ocrawford
NavarraMedia,Navarran Narratives Broadcasting,Pamplona,Navarra Waves,Navarran music and local tales,96.5 FM,Navarra Waves - Happy Hour Hits,Enjoy a selection of hits during this happy hour special.,navarrawaves-happyhourhits,08-11,1,Pamela,Simpson,1975-11-26,Female,Commentator,Motorsports Journalist,william85
NavarraMedia,Navarran Narratives Broadcasting,Pamplona,Navarra Waves,Navarran music and local tales,96.5 FM,Navarra Waves - Happy Hour Hits,Enjoy a selection of hits during this happy hour special.,navarrawaves-happyhourhits,08-11,1,Dennis,Fisher,1942-01-21,Male,Journalist,Tennis Commentator,jesus04
NavarraMedia,Navarran Narratives Broadcasting,Pamplona,Navarra Waves,Navarran music and local tales,96.5 FM,Navarra Waves - Happy Hour Hits,Enjoy a selection of hits during this happy hour special.,navarrawaves-happyhourhits,08-11,1,David,Foster,1944-11-09,Female,Analyst,Baseball Analyst,gibsoncheryl
NavarraMedia,Navarran Narratives Broadcasting,Pamplona,Navarra Waves,Navarran music and local tales,96.5 FM,Navarra Waves - Happy Hour Hits,Enjoy a selection of hits during this happy hour special.,navarrawaves-happyhourhits,08-11,1,Brooke,Patterson,1952-04-17,Male,Host,Youth Sports Correspondent,grantdiaz
SevillaBroadcast,"Your City, Your Voice",Seville,Sevilla Soundwaves,Local music and events coverage,101.3 FM,Sevilla Soundwaves - Happy Hour Hits,Enjoy a selection of hits during this happy hour special.,sevillasoundwaves-happyhourhits,08-11,0,Kimberly,Pena,1990-06-02,Female,Producer,Winter Sports Analyst,chenjohn
SevillaBroadcast,"Your City, Your Voice",Seville,Sevilla Soundwaves,Local music and events coverage,101.3 FM,Sevilla Soundwaves - Happy Hour Hits,Enjoy a selection of hits during this happy hour special.,sevillasoundwaves-happyhourhits,08-11,0,Cathy,Martinez,1970-08-08,Male,Reporter,Paralympics Reporter,brownmichael
SevillaBroadcast,"Your City, Your Voice",Seville,Sevilla Soundwaves,Local music and events coverage,101.3 FM,Sevilla Soundwaves - Happy Hour Hits,Enjoy a selection of hits during this happy hour special.,sevillasoundwaves-happyhourhits,08-11,0,Brandon,Nelson,2003-08-14,Female,Commentator,Rugby Correspondent,megan91
SevillaBroadcast,"Your City, Your Voice",Seville,Sevilla Soundwaves,Local music and events coverage,101.3 FM,Sevilla Soundwaves - Happy Hour Hits,Enjoy a selection of hits during this happy hour special.,sevillasoundwaves-happyhourhits,08-11,0,Victoria,Ayers,1955-10-15,Male,Reporter,Football Reporter,brittany71
SevillaBroadcast,"Your City, Your Voice",Seville,Sevilla Soundwaves,Local music and events coverage,101.3 FM,Sevilla Soundwaves - Happy Hour Hits,Enjoy a selection of hits during this happy hour special.,sevillasoundwaves-happyhourhits,08-11,0,Justin,Thomas,2004-12-02,Male,Analyst,College Sports Analyst,sanchezmaria
SevillaBroadcast,"Your City, Your Voice",Seville,Sevilla Soundwaves,Local music and events coverage,101.3 FM,Sevilla Soundwaves - Happy Hour Hits,Enjoy a selection of hits during this happy hour special.,sevillasoundwaves-happyhourhits,08-11,0,Brenda,Cruz,1965-11-17,Male,Analyst,Youth Sports Correspondent,saundersmichael
SevillaBroadcast,"Your City, Your Voice",Seville,Sevilla Soundwaves,Local music and events coverage,101.3 FM,Sevilla Soundwaves - Sunrise Symphony,Greet the day with a symphony of melodies at sunrise.,sevillasoundwaves-sunrisesymphony,08-11,1,Ethan,Alvarado,1944-02-06,Female,Analyst,Soccer Journalist,bdeleon
SevillaBroadcast,"Your City, Your Voice",Seville,Sevilla Soundwaves,Local music and events coverage,101.3 FM,Sevilla Soundwaves - Sunrise Symphony,Greet the day with a symphony of melodies at sunrise.,sevillasoundwaves-sunrisesymphony,08-11,1,April,Smith,1994-02-20,Male,Commentator,Paralympics Reporter,kimberly03
SevillaBroadcast,"Your City, Your Voice",Seville,Sevilla Soundwaves,Local music and events coverage,101.3 FM,Sevilla Soundwaves - Sunrise Symphony,Greet the day with a symphony of melodies at sunrise.,sevillasoundwaves-sunrisesymphony,08-11,1,Julia,Martinez,1992-09-15,Male,Host,Athletics Commentator,regina17
SevillaBroadcast,"Your City, Your Voice",Seville,Sevilla Soundwaves,Local music and events coverage,101.3 FM,Sevilla Soundwaves - Sunrise Symphony,Greet the day with a symphony of melodies at sunrise.,sevillasoundwaves-sunrisesymphony,08-11,1,Jack,Juarez,1995-09-21,Female,Commentator,Rugby Correspondent,jamie98
SevillaBroadcast,"Your City, Your Voice",Seville,Sevilla Soundwaves,Local music and events coverage,101.3 FM,Sevilla Soundwaves - Sunrise Symphony,Greet the day with a symphony of melodies at sunrise.,sevillasoundwaves-sunrisesymphony,08-11,1,Lindsay,Torres,1953-12-25,Male,Reporter,Wrestling Commentator,ubennett
SevillaBroadcast,"Your City, Your Voice",Seville,Sevilla Soundwaves,Local music and events coverage,101.3 FM,Sevilla Soundwaves - Sunrise Symphony,Greet the day with a symphony of melodies at sunrise.,sevillasoundwaves-sunrisesymphony,08-11,1,Jack,Juarez,1995-09-21,Female,Host,Rugby Correspondent,jamie98
SevillaBroadcast,"Your City, Your Voice",Seville,Sevilla Soundwaves,Local music and events coverage,101.3 FM,Sevilla Soundwaves - Weekend Vibes,Kick off the weekend with a diverse mix of musical genres.,sevillasoundwaves-weekendvibes,09-14,0,Taylor,Downs,2004-12-07,Male,Journalist,College Sports Analyst,samantha01
SevillaBroadcast,"Your City, Your Voice",Seville,Sevilla Soundwaves,Local music and events coverage,101.3 FM,Sevilla Soundwaves - Weekend Vibes,Kick off the weekend with a diverse mix of musical genres.,sevillasoundwaves-weekendvibes,09-14,0,Gary,Hardy,1956-09-30,Female,Commentator,Football Reporter,lauren49
SevillaBroadcast,"Your City, Your Voice",Seville,Sevilla Soundwaves,Local music and events coverage,101.3 FM,Sevilla Soundwaves - Weekend Vibes,Kick off the weekend with a diverse mix of musical genres.,sevillasoundwaves-weekendvibes,09-14,0,Sarah,Shea,1979-08-17,Male,Commentator,Cycling Journalist,vincentle
SevillaBroadcast,"Your City, Your Voice",Seville,Sevilla Soundwaves,Local music and events coverage,101.3 FM,Sevilla Soundwaves - Weekend Vibes,Kick off the weekend with a diverse mix of musical genres.,sevillasoundwaves-weekendvibes,09-14,0,Benjamin,Rivera,1951-04-01,Male,Journalist,Mixed Martial Arts (MMA) Reporter,richardjones
SevillaBroadcast,"Your City, Your Voice",Seville,Sevilla Soundwaves,Local music and events coverage,101.3 FM,Sevilla Soundwaves - Weekend Vibes,Kick off the weekend with a diverse mix of musical genres.,sevillasoundwaves-weekendvibes,09-14,0,Andrew,Smith,1996-11-28,Female,Producer,Outdoor Adventure Journalist,rachel27
SevillaBroadcast,"Your City, Your Voice",Seville,Sevilla Soundwaves,Local music and events coverage,101.3 FM,Sevilla Soundwaves - Weekend Vibes,Kick off the weekend with a diverse mix of musical genres.,sevillasoundwaves-weekendvibes,09-14,0,Amanda,Jackson,1936-10-01,Female,Host,Motorsports Journalist,erin80
SevillaBroadcast,"Your City, Your Voice",Seville,Sevilla Soundwaves,Local music and events coverage,101.3 FM,Sevilla Soundwaves - Latin Lounge,Transport yourself to Latin cultures with this lively show.,sevillasoundwaves-latinlounge,14-20,1,Melissa,Garcia,1989-09-29,Female,Producer,College Sports Analyst,krausetara
